id,message,original,genre,related,request,offer,aid_related,medical_help,medical_products,search_and_rescue,security,military,child_alone,water,food,shelter,clothing,money,missing_people,refugees,death,other_aid,infrastructure_related,transport,buildings,electricity,tools,hospitals,shops,aid_centers,other_infrastructure,weather_related,floods,storm,fire,earthquake,cold,other_weather,direct_report,target,clean_message,word_count,char_count
6126,I cant get any food aid and need a coupon ,MWEN PA JANM JWEN N AK MANJE YO BAY YO MEN NI KAT,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,cant get food aid need coupon,6,42
6127,"I would like to know in which hospital the subsidized medicine are, not the Haitian State's ones. ",Mwen ta renmen konnen nan ki lopital medikaman sibvansosye pa leta Aysien yo ye.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,would like know hospital subsidized medicine haitian state one,9,98
6129,"WHAT CAN I DO WHEN THE FOOD IS FINISHED RIGHT IN FRONT OF ME,WHAT CAN I DO WITH THE CARD? ","Si yon moun te gen kat, epi manje a fini souli nan liy lan lipa gentan jwenn kisa pou li fe ak kat la?",direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,food finished right front mewhat card,6,90
6130,Where can someone get tested for aids for free?? Where can I get medication for aids ,Ki kote moun ka fe tes sida gratis e ki kote moun ka jwenn medikaman pou sida?,direct,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,someone get tested aid free get medication aid,8,85
6132,"Hi, we live in Carrefour Feuilles. We need aid, tent, food ","Salut nou nan zon kafou fey nou bezwen aide : tant, food",direct,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,hi live carrefour feuilles need aid tent food,8,59
6135,"We are in Laplaine, Marin 10. We need tent. ",Nan laplaine marin 10 ri mario nou bezwen tente,direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,laplaine marin need tent,4,44
6136,"In Delmas 33, Rue Charbonnire prolonge. We need water and tent. ","Nan delmas 33, rue charboniere prolongee nou bezwen dlo avek tant. svp",direct,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,delmas rue charbonnire prolonge need water tent,7,64
6139,"I AM A LAW STUDENT WE ARE A COMITY OF 5 PEOPLE WE TAKE CARE OF 4 STREETS WE WANT TO HELP ,AND WE NEED HELP TOO ","Mwen salye nou inisyativ sa a nou pran, mwen se yon etidyan nan dwa. Nou gen yon komite ki gen 5moun nan delma 19 nou gen 4 ri ki se leonard, Nicaisse,",direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,law student comity people take care street want help need help,11,111
6144,Goodnight people who live in Santo 25 need tents and food please ,Bonswa moun ki rete santo 25 au fon yon bezwen tant ak manje svp,direct,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,goodnight people live santo need tent food please,8,65
6146,"Good evening. We live in the St-Antoine, Mergere area. Commune of Gressier. We are refugees in our backyard. We would like to get some help but with dignity, like house by house. water and Food.. we.. (truncated) ","Bonswa, nou nan zon St Antoine de Merger, Commune de Gressier. Nou refijye nan lakou nou. Nou ta renmen resevwa nan diyite kay pa kay : Dlo ak manje, nou",direct,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,request,good evening live stantoine mergere area commune gressier refugee backyard would like get help dignity like house house water food truncated,21,213
6147,"Hello, We need aid at Mariani 10, Rue Eben Ezer - S.O.S. because we nedd food, tent, water et more. For further information, call us at that number. ","Salut, on a besoin d aide a mariani 10 rue ebene zaire au secours car on besoin manger, tante, l eau et d autres. pr plus d information appler nous sur ce numero.",direct,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,hello need aid mariani rue eben ezer so nedd food tent water et information call u number,17,149
6148,I have not gotten any help yet. That is his business. ,mpoko janm jwenn ed PAM sa se bagay ki gadel,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,gotten help yet business,4,54
6153,I need a place( housing) for (or am in) a place under the embassy ,Mwen bezwen yon enfomasyon sou anbasad,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,need place housing place embassy,5,66
6154,"I am a young person who is a victim from the events of January 12th. Since birth, i was leaving with my uncle who has died. I don't have someone to help me, I am staying now over a friend's place. ","Mwen se yon jan ki viktim nan evenman ki te pase a, depim fet se nan men tontonm mwen te ye li mouri. mwen pa gen moun ki pou edem, se lakay yon zanmi mwen",direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,young person victim event january since birth leaving uncle died dont someone help staying friend place,16,197
6155,Where can people from St. Marc find food? We're hungry. ,Ki kote moun st marc ki soti potoprens ap jwenn manje nou grangou,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,people st marc find food hungry,6,56
6157,"Call (I think) Canne- prolonged sugar (Carrefour) we need ? (cannot translate tant), water, food. ","Rlle canne--sucre prolonge(carrefour) nou bezwen tant,dlo,manje.",direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,call think canne prolonged sugar carrefour need translate tant water food,11,98
6159,Where can the people in Saint-Marc who came from Port-au-Prince find food? We are hungry. ,Ki kote moun st marc ki soti potoprens ap jwenn manje nou grangou,direct,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,request,people saintmarc came portauprince find food hungry,7,90
6160,I want to remove the gabeges and the rubbles. ,mwen vle retire fatra ak gravwa,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,info,want remove gabeges rubble,4,46
6161,Right now my concern is food. ,Kounya Se af manje ki entrese'm,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,right concern food,3,30
6162,Good evening. Please help us. Please send a tent for us between Mon Repos 50 and Mon Repos 52 in Carrefour. The rain is soaking us. ,Bonswa edenou svp tanprivoye tantpounou kfou monrepo5o e52 rilapot yswalapli mouyenou,direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,request,good evening please help u please send tent u mon repos mon repos carrefour rain soaking u,17,132
6163,"Please, we are in Delmas 33, rue de la Victoire. We need water, food, and tentes becuse the rainy season is approaching. Help us. ",Slt nous sommes a delmas 33 bas camep rue la victoir ns avons besion de l'eau de la nouriture des tantes parceque la saison pluivieuse est proche aide ns,direct,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,request,please delmas rue de la victoire need water food tentes becuse rainy season approaching help u,16,130
6165,"I need help, along with a job. I lost my parents during the earthquake. I have nothing left. ","j ai besoin d aide, tout en me donnant un emploi j ai perdus mes parents au moments du seime. il me reste plus rien",direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,request,need help along job lost parent earthquake nothing left,9,93
6167,Good day. I am a victim. I have never found anything. Where are you giving out the cards for food? ,"bonswa mwen se yon viktim, mwen pajanm jwenn anyen kikote wap bay kat yo?",direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,good day victim never found anything giving card food,9,99
6171,"We are in Carrefour Airport streets every day, we gave food to 400 people morning noon night and we have not yet received any aide ",Nan kafou aerop dye plas mil la chak jou nou bay plus ke 400 moun manje matin midi swa e nou pako janm resevwa ankenn aide. ..,direct,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,info,carrefour airport street every day gave food people morning noon night yet received aide,14,131
6172,I would like to get information about the earthquake ,J'aimerais avoir de l'information sur le seme,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,info,would like get information earthquake,5,53
6173,People at Port Jeremie need tents and all other possible kinds of equipment. ,Moun nan waf Jeremie bezwen tant ak tout lot kalite ekipman ki kapab sevi ank.,direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,request,people port jeremie need tent possible kind equipment,8,77
6174,"We live in la Plaine on Ri Rue Mario. The rain came, we are soaked, we would like to get a tent. ","Nap viv nan laplaine, ri mario le lapli ap vini nou mouye nou ta gen beZwen yon tente",direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,request,live la plaine ri rue mario rain came soaked would like get tent,13,97
6175,PLEASE HELP THOSE IN THOMASIN 32 GO TO LABOULE THEY NEED FOOD AND TENTS ALL OVER ARE NEEDED ,Souple f kichy pou moun piron ki nan blik tomasen 32 e ou ka pase tou laboul 12 nou pa gen mange ak tant tandike men nou remake lapli w sa nou ka fe p,direct,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,please help thomasin go laboule need food tent needed,9,92
6176,"Please, where can I find a card for food. I am hungry too. Also, if I could find a small job, please. ",S'I'll te plait ki kote mwen ka jwenn yon kat poum ka jwenn yon ti manje tou mwen grangou tou epi sim te ka jwenn yon ti job stp,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,please find card food hungry also could find small job please,11,102
6177,"We are at avenue N in Port-au-Prince near extension (Prolongee) Campche. We are having real difficulties. We have no tents, we have no carpets. The rain has soaked us. ",Nan aveni n prolonge kampch nou vrman an dificulte nou pa gen tant nou pa gen tapi la pli ap mouye nou.,direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,request,avenue n portauprince near extension prolongee campche real difficulty tent carpet rain soaked u,14,168
6179,What kind of precautions we can take for the days fasting service. ,ki kek prekosyon nou ka pran pou twa jou jan na,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,kind precaution take day fasting service,6,67
6180,We need help. We are situated in Fontamara. ,nous avons besoin d'aide. on se situe a fontamara,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,need help situated fontamara,4,44
6181,PLEASE SEND A BAG OF RICE FOR US THANKS ,PAM voy 2 mamit diri banm souple se luckman pacius st michel de l'att,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,please send bag rice u thanks,6,40
6183,"I am quite afraid. Thank you for the reply. Ring me, please. ",Mappe. tant. reponse mercier. mering. sil. Vous. plait,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,quite afraid thank reply ring please,6,61
6184,"Please we need help righ now we can't take it anymore. We need rice, beans, etc. ","npri konkou piti koulye paske nou paka reziste anko : nou bezwen diri, pwa etc.",direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,please need help righ cant take anymore need rice bean etc,11,81
6185,WE NEED TENTS IN CENTRE D'ETUDE SECONDAIRE ,"1ere ave du travail ( bois verna ) zone centre d'etude secondaire, on a besoin de tente.",direct,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,request,need tent centre detude secondaire,5,43
6187,I SLEEP OUTSIDE WITH MY FRIENDS WE NEED TENTS AND FOOD ,Se Rud-Goulith mwen ak tout Zanmi m ap dormi nou bezwen yon tan t poun delivre.,direct,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,sleep outside friend need tent food,6,55
6190,Where can I find this card so that I can participate in getting aid? ,Ki kote m'ap kapab jwen kat sa a poum kapab patisipe nan ed sa.,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,find card participate getting aid,5,69
6193,"THE INTERNET SITE THAT RED CROSS PUT FOR US TO USE ,WHAT IS THE NAME OF THE SITE PLEASE? ",Sit entnt ke la kwa wouj ayision mete disponib pou moun ki gen moun yo ke yo pa we a se kisa anko souple? Se ijan.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,internet site red cross put u use name site please,10,89
6195,Please I wanted to ask you if you take interpreters in any language. I await your response. ,Souple mwen vle mande nou eske yo pran intpret nan nenpot lang ki eziste. map tann repons nou,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,please wanted ask take interpreter language await response,8,92
6196,"THEY ARE SO CHEAP WITH THE RICE,HOW CAN I FEED MY 8 KIDS WITH A CUP OF RICE??? ",Distribisyon mange a ap mal fl kay me kafou yo sepa mamit yap bay yon fanmi ki gen 8 moun,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,cheap ricehow feed kid cup rice,6,79
6201,Give me some information concerning Guadalupe they tell me there is a moutain that broke in guadalupe give me some information. ,Bon m yon ti enfomasyon konsnan gwadloud yo di gen volkan ki kraze gwadloup ban yon ti enfomasyon de sa,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,info,give information concerning guadalupe tell moutain broke guadalupe give information,10,128
6203,"Is it true that Guadalupe have been devasted also, did a volcano erupted. please let me know. ",Eske gwadloup kraze eske gen volkan ki pase mwen vle konn si se vre,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,true guadalupe devasted also volcano erupted please let know,9,94
6205,"Hi. I'm one of the youth of Haiti. So, be more specific pr M'ta ren. ","Hi, j'suis l'une des jeunes d'haiti. So, pr tre plus prcis m'ta ren",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,hi im one youth haiti specific pr mta ren,9,69
6206,WE ARE IN CARREFOUR FEUILLES WE NEED HELP ,k-fou fey zon jezi mirak nou pa jwenn se konmsi nou pat sinistre tanpri fe yon bagay pou nou paske nou pakapab anko.,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,carrefour feuilles need help,4,42
6208,we still sleep in the streets it raining ,Se Rud-Goulith mwen ak tout Zanmi m ap dormi nan lari nou bezwen yon tan t poun dormi poun delivre.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,info,still sleep street raining,4,41
6209,WE NEED HELP IN CROIX DES BOUQUETS CALL ME FOR MORE INFOS ,Nou beswen ed nan tube yon lokalite nan kwadebouk. Relem sou # sa a pou plis infomasyon /,direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,need help croix de bouquet call info,7,58
6210,WE NEED TENTSS PLEASE HELP US ,"Nan premire avenue du travail, zon Turgeau, nou bezwen tant",direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,need tentss please help u,5,30
6211,Is the City State of Haiti functioning? ,GARDY L. : Kil Inivsite Leta Dayiti ap fonksyone?,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,city state haiti functioning,4,40
6213,"Since I'mnot doing anthing, I want to work and volunteer but I cannot find any one to help. Pleae look at this. ",ske mwen pap fe anyen mwen vle travay mwen pa jwenn tanpri gade kis,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,since imnot anthing want work volunteer find one help pleae look,11,112
6215,This partis the address- Pelerin5 Rue Vericain - This area has never gotten any aid. Please send some aid. ,Plerin 5 rue vericain pa janm jouyenn okenn ed m'ap mande pou nou voye yon ti d,direct,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,partis address rue vericain area never gotten aid please send aid,11,107
6216,"RUELLE CANE A SUCRE IN CARREFOUR,WE NEED WATER,FOOD THANKS ","Rlle canne--sucre prolonge(carrefour) Nou bezwen Tant,dlo,manje.",direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,ruelle cane sucre carrefourwe need waterfood thanks,7,59
6219,"Ruelle Canne--Sucre Prolongue, Carrefour. We need tentes, water, food. ","Rlle canne--sucre prolonge(carrefour) Nou bezwen Tant,dlo,manje.",direct,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,ruelle cannesucre prolongue carrefour need tentes water food,8,71
6221,IF IN REALITY THE GOVERNMENT IS THINKING FOR (OR ABOUT) ALL THOSE PEOPLE. ,si toutbon vre leta-a ap panse pou timoun sa yo.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,reality government thinking people,4,74
6222,"Please, we are in the area above Leyogane called Makem or Makom. We have nothing. Please bring a small tent for the unending rain is killing us. Please I am waiting for you to help us. ","Tanpri nou nan leyogane zon anro makm nou pa gen anyen tanpri pote yon ti tant pou nou pou lapli pa fi,n touye nou tanpri map tan,n ed nou",direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,request,please area leyogane called makem makom nothing please bring small tent unending rain killing u please waiting help u,19,185
6224,"I thank you for your messages. I have started to clean up at the spot where our house was. I found some important papers (identity papers), but without knowing ","MWEN DI NOU MESI POU MESAJ NOU YO, MWEN KOMANSE FE NETWAYAJ NAN ANPLASMAN KAY NOU TE RETE A, MWEN JWENN KEK PYES IDANTITE ENPOTAN, MEN !SAN MWEN PA KONNE",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,thank message started clean spot house found important paper identity paper without knowing,13,160
6225,We are K-T-T. Thomazeau needs water and food and there is a region in Thomazeau ,Nou se K-T-T TOMAZO BEZWEN DLO AK MANJE EPI GEN YON ZON NAN TOMAZO,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,ktt thomazeau need water food region thomazeau,7,80
6227,"I'm a victim, can not go worship, please pray for me! ","Mwen se yn victime, mwen pa ka al nan jan tampri priye pou mwen. mwen se marie-charles cedalie",direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,im victim go worship please pray,6,54
6228,The region where we is Dyeg around Petion-Ville. Our means are weak for continuing to help ,N NOU YE A SE DYG ZON PETYONVIL MWAYEN NOU FB POU KONTINYE EDE M,direct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,info,region dyeg around petionville mean weak continuing help,8,91
6229,"I greet you in the Diaspora. I say thank you for your message, but we have many needs--all the needs. Please help our family in the city of Jacmel. We.. ","mwen salye nou nan dyapora mwen di nou mesi pou mesaj nou an, men nou gen anpil nesesite tout bezwen yo net, tanpri ede nou nan fanmi nan vil jakmel, nou b",direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,greet diaspora say thank message many needsall need please help family city jacmel,13,153
6231,GRAND RAVINE NEEDS WATER FOOD TENTS ,Grand-ravine a besoin de la nourriture et de l'eau.,direct,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,grand ravine need water food tent,6,36
6232,"We are at Bizoton 55 and route de Carrefour. Since the events, we have taken care of ourselves. We heard that you delivered help. We have heard of four other places for help but we have never found anything yet. We are asking you to help us. ","Nou nan bizoton 55 rte de k-fou, depi evenman yo nou livre a nou menm se tande nou tande yap bay kat nan lot zon nou pa janm ko jwenn anyen, nap mande ta",direct,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,bizoton route de carrefour since event taken care heard delivered help heard four place help never found anything yet asking help u,22,242
6233,"In the center of the Deluge, the number of non-native victims is increasing. The natives have not yet been counted (lit. take a census of the population). The food is not sufficient. ","Dans le centre de Deluge, les victimes non natives augmentent. les natives ne sont pas encore recenses. la nourriture est insuffisante.",direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,request,center deluge number nonnative victim increasing native yet counted lit take census population food sufficient,15,183
6235,The Carrefour zone of New York needs tent ,zone kafou new york bezwen tant,direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,request,carrefour zone new york need tent,6,42
6237,"We are in Bon Repos. We ask for tents because if the rain keeps falling we will have damage. If you are ready this message, have pity on us. God will bless you. ",Nou nan bonrep o mande tant paske silapli ton be pou bay dega si li ou mesaj sa wa gen pitye pou nou bondye va beni,direct,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,request,bon repos ask tent rain keep falling damage ready message pity u god bless,14,161
6238,I am 22 years old can you help get a job.I finished schoolmy mother's hope is on me please help. ,mwen bezwen dyob eske nou ka ede'm mwen gen 22 zan mwen fini lekol espwa manmanm se pou mwen pa f ki nou di ede'm souple,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,year old help get jobi finished schoolmy mother hope please help,11,97
6240,"Hello, It is now 22 years since I finished my school. The hope of my mother and familiy is me. Please help me!!! ",mwen bezwen dyob eske nou ka ede'm mwen gen 22 zan mwen fini lekol espwa manmanm se sou mwen pa f ki nou di tanpri ede'm souple,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,hello year since finished school hope mother familiy please help,10,113
6244,Please send a calling card for me so I can make some phone call to several places. ,VOYE YON KAT POU MWEN POUM KA RELE YOM SOT DE KOMITE.,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,please send calling card make phone call several place,9,83
6246,Don't forget us. We are the people of Piron. We are really in need because we're praying for the longest time. I'm losing hope of eating later. I hope you understand ins about saving some p.. ,Pa bliye nou se moun pyron yo. nou vrman nan nesesite paske nou ya priye depi m'ap san espwa mange pita. Hope u can understand it's about saving some p,direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,dont forget u people piron really need praying longest time im losing hope eating later hope understand in saving p,20,192
6247,"Help us please, we need some food. ","Help us please, we need some food.",direct,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,help u please need food,5,35
6250,Please make a transfer of 25 gourds for me to call the town hall now to make a report in Crois-des-Bouquet. Thanks in advance. God will refund it. ,"Tanpri fe transf 25 goud pou mwen poum ka rele lameri poul vin fe yon konsta nan kwad-bouk kounye a, mesi davans bondye va remt ou sa.",direct,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,please make transfer gourd call town hall make report croisdesbouquet thanks advance god refund,14,147
6251,"In the Damien area near Route Rhum Barbancourt, we need water and food, please. Think about us, please. ",Nan zone Damien rout rhum barbancourt nou bezwen dlo ak manje tanpri panse avek nou svp.,direct,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,damien area near route rhum barbancourt need water food please think u please,13,104
6256,"Don't give food, however give us Christ and we will have etrenal life ",Pam bay manje men kris bay lavi etnl,direct,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,info,dont give food however give u christ etrenal life,9,70
6260,"We need tent, water, food. Delmas34. ",Weneedtant. water. food. delmas34.,direct,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,need tent water food,4,37
6261,I am a victim. I have head injuries. I do not feel very well. How can I find aid with this type of medical complication. ,Mwen se yon viktim mwen frape nan tet koulyea mwen pa alz menm koman mwen ka jwen ed ak maladi sa,direct,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,request,victim head injury feel well find aid type medical complication,10,121
